Unnamed: 0;Frequenz (-1 = copycat);GUID;SatzID;Pre;Match;Post;figurativ (f) ou concret (c);Dateiname;dc:title;dc:creator;dc:publisher;dc:date;dewey;sdewey;typedoc;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;dc:identifier;dc:format;dc:language;dc:relation;dc:type;dc:source;dc:rights;dc:description;provenance;source;nqamoyen;mode_indexation;first_indexation_date;ark
17;1;b9bd05a611034a63b7e11825ab1054e0;229;Comme le monde avait changé , depuis Son rire avait disparu , ses paroles s'étaient raréfiées , sa destinée s'était confinée , râpe tissée , autour de sa maison . Elley vivaità l'ombre sèche de la vieille Anna, dont elle était un peti la nièce et beaucoup la servante, et qui était;paralytique;", mais acariâtre. Hors de la maison obscure aux murailles claires , elle ne sortait que lorsqu'il le f allai ; pour aller sur le dessus de la falaise cueillir les fleurs : 'dont avait besoin maître Mateo , l'habile herboriste , ou t ^eïK r la chèvre Giralda' égaliser avec perfection le velours de l'herbe tout autour de son piquet .";c;Barbusse_L'illusion ;L'illusion ;Barbusse, Henri (1873-1935);(Paris);1919;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133141;"['1 vol. (61 p.) : couv. ill. ; 17 cm', 'Nombre total de vues : 66']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35217027b;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 16-Y2-41343;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];"''[''''Collection : Une heure d'oubli ; 21'''', ''''Collection : Une heure d'oubli ; 21'''']''";bnf.fr;Bibliothèque nationale de France, département Littérature et art, 16-Y2-41343;88850;text;2007-10-15 00:00:00;ark__12148_bpt6k1133141
10;1;d19cce11d0f946f08b3d3c37c7b7ad26;234;De belles dames y fréquentaient , par groupes commentateurs ou seules , précautionneuses , soupesant de leurs grasses mains dégantées la maturité de quelque fruit ou triant d' une gerbe odorante le choix des plus belles fleurs . Des ânes passaient, secouant le velours usé et tiède de leurs longues oreilles grises, indifférents aux efforts d' ailes des grands flamants roses liés par paires d' un jonc souple qui;paralysaient;leurs hautes jambes articulées en statures de roseaux. Au milieu d' un cercle d' auditeurs , un astrologue coiffé d' un haut bonnet cabalistique prédisait l' avenir .;f;Régnier_Le trèfle noir... ;Le trèfle noir... ;Régnier, Henri de (1864-1936);Mercure de France (Paris);1895;80;800;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k86308791;"['1 vol. (133 p.) ; in-12', 'Nombre total de vues : 160']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189250m;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-49175;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Contient une table des matières', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-49175;99940;text;2016-06-05 00:00:00;ark__12148_bpt6k86308791
43;1;922bdb4f8abc4afcb29f84cfd3e0a86c;242;"Qu'a-t-on fait pour les y obliger ? Qu'a-t-on fait pour enrayer le trafic illégal des produits de première nécessité, et toutes les spéculations sur le marché, sur le change, les loyers, l'accaparement manifeste et palpable, le commerce des influences, tous ces scandales qui crèvent tout seuls ici et là, que l'on découvre par hasard un peu partout et chaque jour; pour";paralyser;les canailles qui ont dépecé les malheureuses finances de leur pays ruiné afin d'emplir leurs poches? Qu'a-t-on fait contre une démoralisation publique poussée jusqu'au détraquement ?;f;Barbusse_La lueur dans l'abîme ;La lueur dans l'abîme : ce que veut le groupe Clarté ;Barbusse, Henri (1873-1935);(Paris);1920;30;300;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113315d;"['1 vol. (153 p.) ; 19 cm', 'Nombre total de vues : 155']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761578h;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;16780;;2008-03-12 00:00:00;ark__12148_bpt6k113315d
11;1;6537fdf1617844d7bf3e94b836cb7482;249;Si M . de Valenton atteignait la soixantaine, lui n'en était pas loin, et il ajouta:— D'ailleurs, Renaudier était malade depuis des années,à moitié;paralysé;. Il redressait son torse robuste et s'assura sur ses jambes encore solides , des jambes de chasseur , qui pendant des jours entiers , dans les labours , poursuivaient les perdreaux , de remise en remise .;c;Régnier_La peur de l'amour ;La peur de l'amour : roman ;Régnier, Henri de (1864-1936);A. Plicque (Paris);1925;80;840;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k9690500g;"['1 vol. (285 p.) : fig. ; in-8', 'Nombre total de vues : 316']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb311892122;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-70019;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-70019;99960;text;2016-05-22 00:00:00;ark__12148_bpt6k9690500g
31;1;f2107eba33d64bf39062105b3f649f5c;272;S . Grâce au sang-froid imperturbable età la réelle volonté de paix de la diplomatie et du gouvernement soviétiques, ce confit n'a pas dégénéré en guerre, Le banditisme provocateur et officieux des blancsa été jusqu'ici;paralysé;dans ses objectifs. Jusqu'à quand ?;f;Barbusse_J'accuse;J'accuse ! : un réquisitoire implacable ;Barbusse, Henri (1873-1935);(Paris);1932;90;940;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133230;"['32 p. ; in-16', 'Nombre total de vues : 33']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34042869d;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Lb57-15939;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Lb57-15939;99850;text;2008-04-02 00:00:00;ark__12148_bpt6k1133230
4;1;33687073c5064b338d95b9ebabc8e6c7;296;Admirons et encourageons ceux qui consolident Venise , mais craignons les '' restaurations '' , qui sont presque toujours des dévastations . Nous ne voulons pas qu'' on;paralyse;rien, fût-ce une ville morte, fût-ce un ordred'' activité, quej'' ose appeler la vied'' un cadavre. Il ne faudrait point qu '' une dis- cipline générale figeât ces canaux de fièvre et vînt étendre sur la beauté cette perfection convenue qui glace dans les musées .;f;Barrès_Amori et dolori sacrum. La;Amori et dolori sacrum. La mort de Venise ;Barrès, Maurice (1862-1923);(Paris);1902;;;monographie;2019-09-27 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k940131h;"['313 p. ; in-16', 'Nombre total de vues : 326']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31765912n;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, Z BARRES-143;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Littérature et art, Z BARRES-143;89210;text;2015-01-19 00:00:00;ark__12148_bpt6k940131h
0;1;8910c743a6c84d8e9275fa4a4cd43bfb;319;Déshonneur .;Paralysie;, vers la quarantaine. Trente ans à rouler en petite voiture .;c;Crevel_Êtes-vous fous;Êtes-vous fous ? ;Crevel, René (1900-1935);(Paris);1929;;;monographie;2019-05-17 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k10672866;"['1 vol. (216-[1] p.) ; 19 cm', 'Nombre total de vues : 225', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35977700p;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z PAB BIBL-270;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES 8-Z PAB BIBL-270;10000;text;2015-04-13 00:00:00;ark__12148_bpt6k10672866
28;1;b9bd05a611034a63b7e11825ab1054e0;329;La lumière trembla dans la maia de la femme . Elle fut sur le point de défaillir, de gémir'' Tuez-moi'' Lui s'agitait maintenant devant cette statue armée qui le;paralysait;. '' Il se débattait .;f;Barbusse_L'illusion ;L'illusion ;Barbusse, Henri (1873-1935);(Paris);1919;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k1133141;"['1 vol. (61 p.) : couv. ill. ; 17 cm', 'Nombre total de vues : 66']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35217027b;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 16-Y2-41343;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];"''[''''Collection : Une heure d'oubli ; 21'''', ''''Collection : Une heure d'oubli ; 21'''']''";bnf.fr;Bibliothèque nationale de France, département Littérature et art, 16-Y2-41343;88850;text;2007-10-15 00:00:00;ark__12148_bpt6k1133141
3;1;7825423dbca040ccba29ef59ca059279;339;Pieux tribut du génie , les éditions de Cinq-Mars prolongèrent l'existence d'une mère . Au printemps de l'année -1833, madame de Vigny eut une attaque de;paralysie;"; elle mit quatre ansà achever de mourir. Un soir de décembre 4837 , assise dans son fauteuil , les pieds sur son tabouret , elle se mit à chantonner sur un vieil air : Une humble chaumière isolée Cachait l'innocence et la paix .";c;France_Alfred de Vigny ;Alfred de Vigny : étude ;France, Anatole (1844-1924);Bachelin-Deflorenne (Paris);1868;90;900;monographie;2018-04-26 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k6350954z;"['1 vol. (VI-152 p.) : front. gravé ; in-16', 'Nombre total de vues : 174']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30457673n;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-24053;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-24053;99570;text;2012-10-29 00:00:00;ark__12148_bpt6k6350954z
42;1;922bdb4f8abc4afcb29f84cfd3e0a86c;351;Et le militarisme russe , le militarisme allemand , le militarisme français , et l'anglais , et l'américain , casqués et armés , ces cinq porteurs de fer , ces cinq brutes , se sont mis en devoir de fusilier à bout portant devant un mur un apôtre coupable d'avoir dit , comme l'aurait dit Jésus-Christ s'il revenait sur la terre : '' Il faut faire cesser l'exploitation de l'homme par l'homme '' . La guerre contre la Russie est une aventure néfaste pour tous, qui creuse le déficit financier,;paralyse;la production d'une moitié de l'Europe, le commerce et le ravitaillement des deux moitiés, appauvrit le monde. C'est une entreprise désastreuse à tous les points de vue , sinon au point de vue capitaliste .;f;Barbusse_La lueur dans l'abîme ;La lueur dans l'abîme : ce que veut le groupe Clarté ;Barbusse, Henri (1873-1935);(Paris);1920;30;300;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k113315d;"['1 vol. (153 p.) ; 19 cm', 'Nombre total de vues : 155']";['fre', 'français'];Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761578h;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];Avec mode texte;bnf.fr;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-46051;16780;;2008-03-12 00:00:00;ark__12148_bpt6k113315d
6;1;38c4148e957947cc9ac1aaa2b04240b2;352;"Elle plaque ses mains estropiées d' un geste brusque sur la droite et la gauche de la tête de son amant passager , et elle ne le blesse point , la vieille amoureuse , ni ses griffes ne l' écorchent : comme au vent d' hiver les bouts de branches sèches , le temps les a déclouées de son souffle froid . Ses doigts ont roulé sur le sol en jeu de quilles;";paralysés;", organes rudimentaires, ils ont disparu; et comme aux chevaux depuis le déluge, un seul os coiffé d' un seul ongle. Elle ne le blesse point , la vieille amoureuse , ni ses griffes ne l' écorchent : son doigt unique , col de fémur dont un fourmilier a lapé la moelle , greffe son érection cordée aux tragus de l' écouteur .";f;Jarry_Les Minutes de sable ;Les Minutes de sable : mémorial ;Jarry, Alfred (1873-1907);(Paris);1894;;;monographie;2019-06-07 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/btv1b8618381s;"['1 vol. (IX-210-[3] p.-[9] f. de pl.) ; 15 cm', 'Nombre total de vues : 249']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb35873187s'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35873187s']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RESP-Z-2580;99940;text;2011-07-11 00:00:00;ark__12148_btv1b8618381s
6;1;c58f5e0c925e49c2a291cd91de1d0f4b;355;Nous recommençons â faire , en sens inverse , le long chemin fait depuis l '' aube stla nuit . Bien qu'' on soit sans bagages, avec, seulement, LE FEU 57 le fusil etl'' équipement, on se sent las, ensommeillé,;paralysé;, dans la campagne triste, sous le ciel empous- siéré de brume. Bientôt Farfadet souffle .;f;Barbusse_Le feu ;Le feu : (journal d'une escouade) ;Barbusse, Henri (1873-1935);E. Flammarion (Paris);1916;80;840;monographie;2021-05-25 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k990598p;"['1 vol. ([4]-378-[1] p.) ; in-16', 'Nombre total de vues : 397']";fre;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31761560f'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb167647788', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31761560f']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1903;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];['[Le feu (français)]', 'Appartient à l’ensemble documentaire : GG14182', 'Avec mode texte', 'Roman'];bnf.fr;Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-1903;89080;text;2015-02-16 00:00:00;ark__12148_bpt6k990598p
2;1;2a30f582d051419a959af527152b3511;373;Dans les coins les plus lointains , les plus perdus , on s'émerveille de la voir fleurir d'elle-même , comme dans un vallon écarte uri coquelicot areil à ceux du reste d monde , lui qui ne les a jamais vus , et n'a jamais connu que le vent qui fait frissonner parfois son rouge chaperon solitaire . Même si cette bonté,;paralysée;par l'intérêt, ne s'exerce pas, elle existe pourtant, et chaque fois qu'aucun mobile égoiste ne l'empêche de le faire, par exemple, pendant la lecture d'un roman ou d'un journal, elle s'épanouit, se tourne, même dans le cœur de celui qui, assassin dans la vie, reste tendre comme amateur de feuilletons, vers le faible, vers le juste et le persécuté. Mais la variété des défauts n'est pas moins admirable que la similitude des vertus .;f;Proust_À l'ombre des jeunes filles;À l'ombre des jeunes filles en fleurs. Tome 2 ;Proust, Marcel (1871-1922);(Paris);1920;80;840;monographie;2019-07-20 00:00:00;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;https://gallica.bnf.fr/ark:/12148/bpt6k80502p;"['2 vol. (250, 228 p.) ; in-16', 'Nombre total de vues : 231']";['fre', 'français'];''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31155140f'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb119662421', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31155140f']'';[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];Bibliothèque nationale de France, département Littérature et art, 8-Y2-24964 (2);[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];''[''''[À l'ombre des jeunes filles en fleurs (français)]'''', 'Contient une table des matières']'';bnf.fr;Bibliothèque nationale de France, département Littérature et art, 8-Y2-24964 (2);6030;text;2007-10-15 00:00:00;ark__12148_bpt6k80502p
