GUID;SatzID;Pre;Match;Post;figuratif (f) ou concret (c);Dateiname;Ark;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:type;sdewey;dewey;setSpec;dc:description;dc:source;dc:relation;dc:rights;dc:identifier;datestamp;@xmlns:dc;@xmlns:oai_dc;@xmlns:xsi;@xsi:schemaLocation;provenance;typedoc;nqamoyen;mode_indexation;first_indexation_date
735e0b79ad2f4dd3923db4b509adf026;1988;Honnoré ne lui adressa point de questions , mais il l'observait avec une sollicitude visible . Il crut voir au bout d'un certain temps qu'elle avait ouvert son cœurà Mme Honnoré, et que la;paralytique;était peut-être aussi dans la confidence. Les enfants eux-mêmes semblaient se douter de quelque chose .;c;About_Madelon (7e édition);ark__12148_bpt6k6489453p;Madelon (7e édition) ;About, Edmond (1828-1885);Hachette et Cie (Paris);1877;"1 vol. (562 p.) ; in-16, Nombre total de vues :  584";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 8-Y2-667;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300013024;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k6489453p;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9996;text;2013-04-28 22:00:00
a11f7dfc53864298ae5d1efc7d753f52;2204;"Les Landais ont cela du canard ; on dirait que l'eau ne tes mouille pas . Moi qui sentais chaque goutte pleuvoir sur mes os, je n'avais pas l'oreille aux discours de mon professeur; ie ~oid";paralysait;un pou mon attention une classe en pleine eau ne flattait aucunement mes goûts. Cependant je savais que le , quart d'heure était décisif .;f;About_Maître Pierre (12e éd.);ark__12148_bpt6k658714;Maître Pierre (12e éd.) ;About, Edmond (1828-1885);Paris;1900;"307 p. ; in-16, Nombre total de vues :  321";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières'];Bibliothèque nationale de France, département Littérature et art, 8-Y2-20060;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31696558j;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k658714;2019-07-20;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9016;text;2007-10-14 22:00:00
35c5d37c32244a32931cba82fd59f11b;1062;"George était à Paris ; Suzanne , inquiète en voyant l '' état de son mari s '' aggraver de plus en plus , envoya aussitôt chercher un médecin , qui était un des plus habiles de Paris , et il vint au milieu de la nuit , avec George qu '' on fit prévenir également . Le duc de Valombrai était frappéd'' une attaque de";paralysie;"universelle. Le médecin déclara qu'il pouvait échapper à la mort ; mais qu '' il croyait pouvoir affirmer qu '' il ne retrouverait pas l '' usage de ses membres .";c;Abrantès_La duchesse de Vallombray. Tome;ark__12148_bpt6k42263081;La duchesse de Vallombray. Tome 1 ;"Abrantès, Laure Junot (1784-1838 ; duchesse de )";Paris;1838;"2 vol. (4-430, 4-338 p.) ; in-8, Nombre total de vues :  440";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-12752;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30001716x"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001716x']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k42263081;2020-04-15;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8848;text;2020-01-27 23:00:00
35c5d37c32244a32931cba82fd59f11b;1301;Pourquoi donc ? c'' est parce qu'' il;paralyse;nos facultés morales, qu'' il ôteà la pensée sa force et sa puissance, etqu'' ordinai- rement il fait de nous un être tout opposéà ce que nous voulons être, et mêmeà celui que nous sommes. Une femme profondément attachée , n '' a jamais paru aux yeux de l '' homme qu '' elle aime ce qu '' elle est à tous les autres : elle est dominée , elle n '' est plus elle .;f;Abrantès_La duchesse de Vallombray. Tome;ark__12148_bpt6k42263081;La duchesse de Vallombray. Tome 1 ;"Abrantès, Laure Junot (1784-1838 ; duchesse de )";Paris;1838;"2 vol. (4-430, 4-338 p.) ; in-8, Nombre total de vues :  440";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Avec mode texte;Bibliothèque nationale de France, département Littérature et art, Y2-12752;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30001716x"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001716x']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k42263081;2020-04-15;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8848;text;2020-01-27 23:00:00
8401882024764fcfb06265c303c7a388;2762;"Le jeune Peau-Rouge surveillait tous ses mouvements ; il le saisit à son premier bond et , le ramenant de force auprès de la marquise A genoux , chien Apache 1 lui dit-il rudement en français . Grâce cria le misérable en se tordant avec terreur sous l'étreinte puissante qui";paralysait;"ses mouvements; mon frère est un chef; qu'il ait pitiét L'Éclair est un chef Comanche, reprit le jeune homme, mais il n'est pas le frère d'un chien Apache. A genoux devant la femme pâle à laquelle tu as voulu ravir son enfant !";f;Aimard_La forêt vierge;ark__12148_bpt6k114720c;La forêt vierge ;Aimard, Gustave (1818-1883);Paris;1893;"3 tomes en 1 vol. (524 p.) : ill. ; in-4, Nombre total de vues :  536";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Appartient à l’ensemble documentaire : UnivJeun0;Bibliothèque nationale de France, département Littérature et art, 4-Y2-2535;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300061692;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k114720c;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9126;text;2007-10-14 22:00:00
0ff69a52e36347129b104ff2e67d5288;3766;"Cet événement causa une émotion extrême aux soldats ; dès ce moment , ils comprirent qu'ils étaient trahis et-commencèrent à comprendre leur position telle qu'elle était réellement , c'est-à-dire désespérée . Vainement le capitaine cherchaà leur rendre un peu de courage, ils rie voulurent rien entendre et se livrèrentà ce désespoir qui désorganise et";paralyse;tout. Le comte donna l'ordre du départ : on se mit en marche .;f;Aimard_La grande Flibuste;ark__12148_bpt6k61491792;La grande Flibuste ;Aimard, Gustave (1818-1883);"aux bureaux de la ""Patrie"" (Paris)";1860;"1 vol. (350 p.) ; gr. in-8, Nombre total de vues :  364";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, Y2-549;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006181x;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k61491792;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9655;text;2010-10-24 22:00:00
dd074281e07e4904b4f28321f02f1965;3;"ur le sol près des cadavres de cinq ou six Mexicains ; le capitaine et un brigadier restaient seuls debout . Malgié leur courage héroïque, ils devaient inévitablement succomber dans cette lutte plus qu'inégale; la fatigue commençaità";paralyser;"leurs bras, leurs coups étaient moins sUrs et moins rapides; ils ne combattaient plus que pour ne pas tomber vivants aux mains de leurs ennemis. L'inconnu épaula sa carabine , ajusta le chef des guérilleros et ht feu en même temps que , lâchant la bride , il bondit en avant en brandissant son arme audessus de sa tête .";f;Aimard_La guerilla fantôme;ark__12148_bpt6k55414497;La guerilla fantôme ;Aimard, Gustave (1818-1883);Paris;1884;"1 vol. (94 p.) ; in-4, Nombre total de vues :  96";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-902;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006190w;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k55414497;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9364;text;2009-05-17 22:00:00
e3642ae853cf495780a28e4e732d7a5d;3582;"mon Dieu , comme arrivent tous les malheurs , lorsque le sort veut perdre un homme . Depuis longtemps déjà, les affaires étaient dans un complet marasme, grâceà l'incurie désastreuse du gouvernement qui nous régit; lorsque la nouvelle du nouveau soulèvement des Indiens'' Mansos et Bravos,a mis le comble aux craintes des négociants, des banquiers et de tous les hommes, dont les capitaux se trouvent engagés dans les affaires industrielles; la paniquea été générale; chacuna essayé de rentrer dans les fonds qu'il avait aventuré; plusieurs maisons dllermosilio, d'Drès, d'Arispe, de Sonora, de Mexico même ont suspendu leurs paieménlsi; d'autres se sont déclarées eh faillite, si bien que, d'un seul coup, touta été";paralysé;"; puis, pour compliquer encore une situation déjà si tendue, un Douveau pronunciamèntoa eu lieuà Mexico, et en ce moment, nous avons non-seulement la guerre sur nos frontières contre les Indiens, mais l'intérieur du pays est en feu et en proieà toutes les horreurs de la guerre civile. — Ces nouvelles sont-elles officielles , mon père ?";f;Aimard_La main-ferme;ark__12148_bpt6k5684361m;La main-ferme ;Aimard, Gustave (1818-1883);impr. de Schiller (Paris);1862;"1 vol. (70 p.) ; in-4, Nombre total de vues :  73";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, Y2-551;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006201q;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k5684361m;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;8239;text;2009-11-09 23:00:00
6ac59d98c8fb4dadb4ddaafc0af2f97e;2613;"— Singulière manière de voir ! fit don Miguel d'un ton de mauvaise humeur; un combat ne m'effraye pas plus qu'un autre, et si mes cousines ne se trouvaient trouvaient avec nous, je ne demanderais pas mieux que de me battre, mais je sens mon courage";paralysé;en songeantà Sacramenta età sa soeur. Mais que faites-vous donc ?;f;Aimard_Le batteur de sentiers :;ark__12148_bpt6k56847981;Le batteur de sentiers : Sacramenta ;Aimard, Gustave (1818-1883);Paris;1884;"1 vol. (87 p.) : fig. ; in-4, Nombre total de vues :  102";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-906;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006099q;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k56847981;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9622;text;2010-01-17 23:00:00
e7b9ed0ec68541b1aeee2819d3ee525c;4276;"Un silence morne accueillit ces terribles menaces ; l'orgueil des Mexicains était dompté ; ils reconnaissaient enfin malgré eux que rien ne pourrait les soustraire à la vengeance du chef comanche . Le général s'inclina en signe d'acquiescement sans avoir la force de répondre autrement; la vue de la chevelure avait";paralysé;en lui toute la velléité de lutter plus longtemps. L'Unicorne sortit de la salle , remonta sur son cheval et attendit impassible l'exécution des promesses , qu'on venait de lui faire .;f;Aimard_Le chercheur de pistes;ark__12148_bpt6k5715461k;Le chercheur de pistes ;Aimard, Gustave (1818-1883);Paris;1890;"1 vol. (280 p.) : ill. ; in-4, Nombre total de vues :  296";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-1748;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300061212;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k5715461k;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9628;text;2009-09-14 22:00:00
afb615c93beb46e8b8ed8691edf9ef57;262;Tout effort serait inutite . le froid me glace, je le sens qui gagne le cccur, je suis comme;paralysé;. Que faire ?;f;Aimard_Le forestier;ark__12148_bpt6k550037;Le forestier ;Aimard, Gustave (1818-1883);[s.n.];18..;"[211 p.] ; gr. in-8, Nombre total de vues :  211";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];Appartient à l’ensemble documentaire : UnivJeun0;Bibliothèque nationale de France, département Littérature et art, 4-Y2-8665;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006167c;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k550037;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;937;text;2007-10-14 22:00:00
a84fc083b6a848728875766fe167476c;1663;Chaque pirogue est montée par deux hommes entièrement nus , à l'exception d'un lambeau de cotonnade de couleur , retenu à l'aide d'une corde qui leur ceint les reins . Cette corde retient en outre, contre leur flanc gau- che, une gaîne en cuir renfermant une navaja, couteau dont la lame n'a pas moins de dix-huit pouces, est large de trois doigts, affilée comme un rasoir, et est destinéeà combattre les requins et les manta-rayas, sortes d'anguilles électriques, dont le simple contact;paralyse;au fond de l'eau le plongeur quiy reste enseveli. Quant au requin , l'espèce qui se rencontre le plus communément aux îles du Roi est nommée tintorera .;cf;Aimard_Les bisons blancs;ark__12148_bpt6k64785981;Les bisons blancs ;Aimard, Gustave (1818-1883);É. Dentu (Paris);1876;"1 vol. (331 p.) ; in-18, Nombre total de vues :  352";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 8-Y2-319;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006102s;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k64785981;2018-04-26;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9999;text;2013-03-11 23:00:00
9d5932b441fb4ffc9a7072acb73c1f3d;788;"— Permettez , mon cousin , s'écria avec feu le ranchero , notre succès en cette affaire est dû non pas à ma décision et à mon adresse , mais bien au courage , à l'habileté et au dévouement sans bornes de don Ramon Ochoa ; lui seul a tout fait 1 — Grâce à votre généreux concours , don lncarnacion , répondit l'alcade en saluant . Sans vous, mes projets auraient été complètement";paralysés;. ■— En somme , caballeros , reprit gracieusement don José , tous deux vous avez bien mérité de la patrie .;f;Aimard_Les Gambucinos;ark__12148_bpt6k5576779s;Les Gambucinos ;Aimard, Gustave (1818-1883);Paris;1884;"1 vol. (101 p.) ; in-4, Nombre total de vues :  109";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières', 'Avec mode texte'];Bibliothèque nationale de France, département Littérature et art, 4-Y2-923;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300061750;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k5576779s;2021-02-05;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9692;text;2009-06-07 22:00:00
5b37b53810374bf98eff509138925857;2805;Deux fois , Julian revint sur le sommetdeslames , ramenant son ami . Mais celui-ci,à demi asphyxié, n'avait plus conscience de ses actes poussé par l'instinct de la conservation, il s'était cramponné au jeune homme dont il;paralysait;, sans le savoir, les mouvements. Julian reparut une troisième fois .;cf;Aimard_Les Peaux-rouges de Paris. 1;ark__12148_bpt6k82311k;Les Peaux-rouges de Paris. 1 ;Aimard, Gustave (1818-1883);É. Dentu (Paris);1888-1889;"3 vol. ; in-18, Nombre total de vues :  420";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières'];Bibliothèque nationale de France, département Littérature et art, 10655;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30006224c"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006224c']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k82311k;2022-12-02;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9305;text;2007-10-14 22:00:00
5b37b53810374bf98eff509138925857;3491;Ses pieds et ses jambes étaient lib~s , à la vérité mais au premier mouvement qu'il éprouva une vio- lente douleur . La circulation du sang, depuis longtemps arrêtée dans tous les membres, avait causé un engourdissement général du corps qui, provisoirement du moins,;paralysait;"complètement les articulations. ~ysan Il fallait attendre que le sang eût repris un cours régulier ; Felitz Oyandi se résigna .";cf;Aimard_Les Peaux-rouges de Paris. 1;ark__12148_bpt6k82311k;Les Peaux-rouges de Paris. 1 ;Aimard, Gustave (1818-1883);É. Dentu (Paris);1888-1889;"3 vol. ; in-18, Nombre total de vues :  420";fre;[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Contient une table des matières'];Bibliothèque nationale de France, département Littérature et art, 10655;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30006224c"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006224c']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k82311k;2022-12-02;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9305;text;2007-10-14 22:00:00
81c9753cb1bd4cfda9ccc7cb666321d4;1295;"– Mon Dieu ? c' est très-difficileà dire; il règne en ce moment dans la ville quelque chose qui n' est pas naturel; qui";paralyse;"tout, sans qu' on sacheà quoi l' attribuer; vous ne vous en êtes pas aperçus? – Ma foi non : l' on ne précise rien ?";f;Aimard_Les rois de l'océan. Vent-en-panne;ark__12148_bpt6k2291736;Les rois de l'océan. Vent-en-panne ;Aimard, Gustave (1818-1883);Paris;1877;"2 vol. (346, 348) ; 18 cm";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30006243n"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006243n']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k2291736;2019-07-19;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9994;text;2007-10-14 22:00:00
81c9753cb1bd4cfda9ccc7cb666321d4;2485;Pour la perte d' un doigt , cent piastres ou un esclave , outre sa part . En cas qu' un membre fût estropié de façonà demeurer;paralysé;, on aura droità la même somme que si ce membre avait été amputé. En cas que quelqu' un fût blessé au corps et obligé de porter la canule , ( sic ) il aura outre sa part , cinq cents piastres ou cinq esclaves , à son choix .;c;Aimard_Les rois de l'océan. Vent-en-panne;ark__12148_bpt6k2291736;Les rois de l'océan. Vent-en-panne ;Aimard, Gustave (1818-1883);Paris;1877;"2 vol. (346, 348) ; 18 cm";['fre', 'français'];[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}];84;8;['gallica:theme:8:84', 'gallica:typedoc:monographies'];['Appartient à l’ensemble documentaire : UnivJeun0', 'Avec mode texte'];Bibliothèque nationale de France;"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30006243n"", 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30006243n']";[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}];https://gallica.bnf.fr/ark:/12148/bpt6k2291736;2019-07-19;http://purl.org/dc/elements/1.1/;http://www.openarchives.org/OAI/2.0/oai_dc/;http://www.w3.org/2001/XMLSchema-instance;http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd;bnf.fr;monographie;9994;text;2007-10-14 22:00:00
