GUID;SatzID;Pre;Match;Post;figuré (f) ou concret (c);Dateiname;ark;dc:identifier;dc:title;dc:creator;dc:publisher;dc:date;dc:format;dc:language;dc:relation;dc:source;dc:description;provenance;sdewey;dewey;typedoc;nqamoyen;first_indexation_date_;dc:rights
1e9c41a432114eb580b85c4d2b519ec7;395;"J'y dinois même le plus souvent , et fort mal ; mais Je la voyois , et j'étois contente . Sa";paralysie;"m'auroit extrêmement affligée si on ne nous avoit pas fait espérer qu'elle en guériroit; cependant on se trompa. Le lendemain de notre reconnoissance , elle me conta son histoire .";c;Marivaux_La vie de Marianne. précédée;ark__12148_bpt6k423605v;https://gallica.bnf.fr/ark:/12148/bpt6k423605v;La vie de Marianne. précédée d'une notice par M. de Lescure. T3 ;Marivaux, Pierre de (1688-1763), Lescure, Adolphe de (1833-1892);(Paris);1882;"3 vol. : frontisp. gr. ; in-16, Nombre total de vues : 290";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30886616w'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb120655399', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30886616w']'';Bibliothèque nationale de France, département Littérature et art, 8-Z-1628 (5,3);"La vie de Marianne (français), Collection : Bibliothèque des dames ; 5, Collection : Bibliothèque des dames ; 5, Comprend : Marivaux romancier";bnf.fr;840;80;monographie;96790;2008-03-03 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
1f352f945c4348a3bc26f99b744075c8;135;Vous désiriez venir passer un an ou deux à Paris pour achever l'éducation de votre fille si bien commencée par vous . Les soins prodiguésà votre père;paralytique;"les tracas d'une succession embrouiUée, vous ont ensuite retenue loin de nous, profitez donc de l'occasion de me rendre un vrai service, pour mettre votre projet favorià exécution. Mon mari étant parrain de votre Alicie lui a laissé une rente de trois mille francs dont j'ai toujours oublié de vous parler ; mais que vous toucherez très-exactement chez mon notaire .";c;Ducrest_Paris en province et la;ark__12148_bpt6k372166;https://gallica.bnf.fr/ark:/12148/bpt6k372166;Paris en province et la province à Paris. suivi du Château de Coppet en 1807 : nouvelle historique. T. 1 ;Ducrest, Georgette. , Genlis, Stéphanie-Félicité Du Crest comtesse de (1746-1830);(Paris);1831;"3 vol. (XVI-430, 412, 376 p.) ; in-8, Nombre total de vues : 379";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb37310072x'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb37310072x']'';Bibliothèque nationale de France;Comprend : Le château de Coppet en 1807;bnf.fr;840;80;monographie;92240;2007-10-15 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2bb66456705b46c48de32d9d0b398682;634;"Celui dont le respect vous adresse sa voix a Aux jours de son bonheur , accueilli par les rois , Oublie dans ses maux , vous demeura fidèle ; Mais tous , n'en doutez point , n'ont pas le même zèle . Non, non: le temps n'est plus, où la soumission, D'un amour idolâtre heureuse illusion, Environnoit le trône: une raison hardie, De ce vieil univers nouvelle maladie, Calcule ses devoirs, et discute vos droits; Sous la pourpre avilie interroge les rois, Désenchante l'esprit, et";paralyse;"l'ame; Du feu chevaleresque e'teint la noble flamme; De l'e'tat social désordonné les rangs; Des grands et de's petits, des amis, desparens, CilANT iy. .";f;Delille_La pitié, poëme par Jacques;ark__12148_bpt6k54457194;https://gallica.bnf.fr/ark:/12148/bpt6k54457194;La pitié, poëme par Jacques Delille. Avec quatre figures;Delille, Jacques (1738-1813);A Paris, chez Giguet et Michaud. 1803-an XI;1803;"6, 243 p., 4 f. de pl. gr.s.c. ; in-18, Nombre total de vues : 254";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30317881t;Bibliothèque nationale de France, département Littérature et art, YE-19859;Avec mode texte;bnf.fr;800;80;monographie;91910;2008-09-30 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
2bd274e18e8c439a883b8b7ce9c09a3e;793;"Sans doute , pour donner à chacun des assiettes , Pour apporter les plats , pour changer les fourchettes , Pour découper les mets , il faut des serviteurs , Du repas qu'on nous offre aides et spectateurs : C'est un mal , il est vrai , mais un mal nécessaire , Gênant pour le convive et pour son caùdataire , Qui souffre aussi lui-même en voyant tant de plats Appétissants à l'oeil dont il ne mange pas ; Et , tandis qu'il subit le tourment de Tantale , Le . plus braveà son tour des gourmands qu'on régale,A cette mine longue,à cet air déconfit,; Sent se";paralyser;son robuste appétit. Mais puisqu'â ce malheur on ne peut se soustraire , • Sans l'aide des valets puisqu'on ne sait rien faire , Supportons bravement leurs regards curieux , Leurs sourires narquois , leur mutisme envieux , Sauf à nous de peser , devant eux , nos paroles , De ne pas nous livrer à des gaietés trop folles , Car bientôt nos discours , au dehors rapportés , .;f;Fos_Gastronomiana, proverbes, aphorismes, préceptes et;ark__12148_bpt6k61198468;https://gallica.bnf.fr/ark:/12148/bpt6k61198468;Gastronomiana, proverbes, aphorismes, préceptes et anecdotes en vers, précédés de notes relatives à l'histoire de la table, par Georges d'Heylli ;Fos, Léon de (1797-1889), Grimod de La Reynière, Alexandre-Balthazar-Laurent (1758-1837), Heylli, Georges d (1833-1902)];Rouquette (Paris);1870;In-12, XXXV-169 p., Nombre total de vues : 230;français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30451669z;Bibliothèque nationale de France, département Littérature et art, YE-22629;"''''''Comprend : Avantage de la bonne chère sur les femmes, discours dun vrai gourmand ; Notes relatives à lhistoire de la table'''', Appartient à l’ensemble documentaire : PatGourm, Contient une table des matières, Avec mode texte''";bnf.fr;700;70;monographie;96240;2010-08-23 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
3590983d5a7348caa315fcee1ff39bf9;6644;Un autre mariage se fit avec moins de bruit . Le duc de Châtillon, plus qu'estropié d'une blessure au pied qui peuà peu lui avait en-{ ourdi les nerfs et l'avait rendu comme;paralytique;, se démit de son duchéà son fils unique, qu'il fit appeler duc d'Olonne, et le mariaà la fille unique et fort riche que Barbésieux avait laissée de son premier mariage avec la soeur du duc d'Uzès, dont madame de Louvois fit magnifiquement la noce. • Il y avait cinq ans ou plus que Pontehartrain avait perdu une femme dé tous points adorable , l'unique peut-être qui eût pu avoir la vertu , la raison , la conduite et l'incomparable patience de l'être de lui , et dont la considération , comme on l'a vu en son lieu , l'avait soutenu et lui avait sauvé sa place .;c;Saint-Simon_Mémoires complets et authentiques du;ark__12148_bpt6k5830127r;https://gallica.bnf.fr/ark:/12148/bpt6k5830127r;Mémoires complets et authentiques du duc de Saint-Simon sur le siècle de Louis XIV et la Régence. Illustrés par Janet-Lange, Foulquier et Pauquet. Série 31,Partie 3;Saint-Simon, Louis de Rouvroy duc de (1675-1755);(Paris);;5 séries en 5 vol. in-fol., fig., couv. ill.;français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31285310v'''', 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11946624s', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31285310v']'';Bibliothèque nationale de France, département Littérature et art, Z-9696;Mémoires (français);bnf.fr;;;monographie;95810;2010-04-12 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
39a7c4ae61414446aa1c405a0d362af5;2094;Quelque féconde que soit l'électricité en phénomènes , malgré la contrariété apparente de ses expériences , malgré l'impossîbilité de soumettre sa vélocité au calcul , cette espece de Protée commence à nous prouver son utilité . Quelques especes de;paralysies;", plusieurs maladies des muscles& du genre nerveux, ont reçu des soulagemens'' très-prompts& même durables; on connoît sa puissance pour augmenter la transpiration; il est prouvé qu'elle accéléré la végétation des plantes;& plusieurs cures opérées(1)à Genève,à Pezenas,à Rouen&à Lyon, constatent avec authenticité, quelle peut être son utilité réelle, lorsque ses effets seront dirigés par des mains habiles. ( 1 ) A Genêve , par M .";c;Tressan_Oeuvres diverses de M. le;ark__12148_bpt6k9692289t;https://gallica.bnf.fr/ark:/12148/bpt6k9692289t;Oeuvres diverses de M. le comte de Tressan,...;"Tressan, Louis-Élisabeth de La Vergne (1705-1783 ; comte de)";(À Amsterdam et se trouve à Paris);1776;"VIII-476 p. ; in-8, Nombre total de vues : 496";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb314935334;Bibliothèque nationale de France, département Littérature et art, Z-29026;Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;9500;2016-06-13 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
3bd6dc76cc4e4bb4a9cd1acee8381d98;1294;"Les Arabes ont aussi leurs poètes , même leurs improvisateurs , que l'on fait venir dans les festins ; ils en paroissent enchantés : je les ai entendus ; mais quand leurs chansons ne sont pas apologétiques , elles perdent sans doute trop à être traduites ; elles ne m'ont paru que des concetti ou jeux de mots assez insipides : leurs poëtes ont d'ailleurs des maniérés extraordinaires , des tics , qui les singularisent aux yeux des gens du pays , mais qui leur donnoient pour nous un air de démence qui m'inspiroit de la pitié et de la répugnance : il n'en étoit pas de même des conteurs , qui me paroissoient avoir un talent plus vrai , plus près de la nature . Je devois m'affliger moins qu'un autre des retardements, puisqu'ils me laissoient le temps de calmer l'inflammation qui dévoroit mes yeux; mais je partageois l'impatience de Desaix, qui avoit dû compter sur toutes les ressources du convoi, dont l'absence";paralysoit;"ses opérations sous tous les rapports, et le laissoit dans un dénuement affligeant: heureusement les malades et les blessés étoientpeu nombreux; car les médecins, sans remedes, n'étoient là que pour dire ceux qu'il àuroit fallu leur donner, et ne pouvoient leur en administrer aucun: on fit cependant établir un hôpital, des fours, un magasin, et une caserne assez bien fortifiée pour se défendre d'une émeute ou d'une attaque de paysans, et pouvoir laisserà cet échelon de l'échelle du Nil trois cents hommes en sécurité. Ne sachant que faire à mes yeux malades , j'imaginai d'aller prendre les bains du pays , qui me soulagèrent .";f;Denon_Voyage dans la Basse et;ark__12148_bpt6k62023344;https://gallica.bnf.fr/ark:/12148/bpt6k62023344;Voyage dans la Basse et la Haute Égypte, pendant les campagnes du général Bonaparte ;Denon, Dominique-Vivant (1747-1825);impr. de P. Didot laîné (Paris);1802;2 vol. : 1 vol. de texte et 1 vol. de planches, Nombre total de vues : 354;français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30325100s'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30325100s']'';Bibliothèque nationale de France;Appartient à l’ensemble documentaire : GTextes1, Appartient à l’ensemble documentaire : BbLevt0, Contient une table des matières, Avec mode texte;bnf.fr;910;90;monographie;99940;2012-03-05 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
41af2c050276467b818c38026d9382f1;140;L'hiver venu , on en compta jusqu '' à quatre mille par jour , qui presque tous étaient des pauvres , des mendiants , et , il faut bien le dire , des fainéants et des aventuriers . Enfin le gouvernement de Bade se déterminaà suivrel'' exemple de Bàle, et, le 2$ janvier 1817, une compagnie de chasseurs enveloppal'' espèce de camp où étaient les mendiants, les estropiés, les;paralytiques;, et les refoula sur Lœrrach. Cette opération , exécutée avec des formes un peu brutales , attira de la part de M me de Krüdener quelques observations et la prière de ne pas battre des malheureux .;c;Krüdener_Valérie;ark__12148_bpt6k3043107v;https://gallica.bnf.fr/ark:/12148/bpt6k3043107v;Valérie ;Krüdener, Barbara Juliane von (1764-1824);(Paris);1878;"1 vol. (339 p.) : pl., fac-sim., portr. ; in-8, Nombre total de vues : 380";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30697562w;Bibliothèque nationale de France, département Littérature et art, 8-Z-567 (5);"Collection : Petite bibliothèque de luxe ; 5, Collection : Petite bibliothèque de luxe ; 5, Avec mode texte";bnf.fr;800;80;monographie;81810;2019-02-27 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
440903d9ef98459898b41e0b115db81f;129;'' Je voulais arriver au trône , moi ! ''( il hausse les épaules en montrant ses membres;paralysés;). FRÉRON .;c;Montvaillant_Florian : sa vie, ses;ark__12148_bpt6k6493553f;https://gallica.bnf.fr/ark:/12148/bpt6k6493553f;Florian : sa vie, ses oeuvres, sa correspondance ;Montvaillant, Albin de (1830-1895);E. Dentu (Paris);1879;"1 vol. (228 p.) : portraits ; in-8, Nombre total de vues : 254";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30973844x;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-31142;Contient une table des matières, Avec mode texte;bnf.fr;920;90;monographie;99960;2013-05-13 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
44affbf687634abf874b487ed6f772bf;1669;"Quelques unes de ces situations sont un peu lestes > il est vrai ; mais ce petit Ouvrage a paru dans les jours gras ; et l'on sait que lorsqu'un poëme de carnaval fait rire constamment , il a rempli son but ; et il seroit peut-être injuste d'en exiger davantage . Tant de productions insipides et lugubres font aujourd'hui gémir la presse, qu'on doit accueillir avec indulgence, celles dont le principal but est de donner quelque exerciceà nos muscles zygomatiques,";paralysés;depuis si long-temps. La gaieté est une si bonne chose pour l'ame et pour la santé , qu'il ne faut pas toujours se montrer trop diflicile sur la manière dont les auteurs s'y prennent , pour nous faire un peu rire .;f;Grimod de La Reynière_L'Alambic littéraire, ou Analyses raisonnées;ark__12148_bpt6k9800433h;https://gallica.bnf.fr/ark:/12148/bpt6k9800433h;L'Alambic littéraire, ou Analyses raisonnées d'un grand nombre d'ouvrages publiés récemment. Tome 2 ;Grimod de La Reynière, Alexandre-Balthazar-Laurent (1758-1837);''''''lauteur (Paris)'''', Maradan (Paris), Desenne etc. (Paris)'';1803;"2 vol. (VIII-400 ; 408 p.) ; in-8, Nombre total de vues : 424";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30543068d'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30543068d']'';Bibliothèque nationale de France, département Littérature et art, Z-29738;Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;9850;2017-10-01 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
44affbf687634abf874b487ed6f772bf;353;EXTRAIT . BÉNI soit l'aimable et joyeux écrivain qui vient de rendre aux muscles zigdmatiques de là grande Nation,;paralysés;"depuis tant d'années, leur élasticité première. La gaieté étant la principale source de la santé et du bonheur 1 rendons grâces à celui qui sait si bien la faire naître et l'entretenir , et ne lui demandons pas un compte trop sévère des moyens qu'il a mis en oeuvre ; car il faut en convenir , l'entreprise étoit difficile .";f;Grimod de La Reynière_L'Alambic littéraire, ou Analyses raisonnées;ark__12148_bpt6k9800433h;https://gallica.bnf.fr/ark:/12148/bpt6k9800433h;L'Alambic littéraire, ou Analyses raisonnées d'un grand nombre d'ouvrages publiés récemment. Tome 2 ;Grimod de La Reynière, Alexandre-Balthazar-Laurent (1758-1837);''''''lauteur (Paris)'''', Maradan (Paris), Desenne etc. (Paris)'';1803;"2 vol. (VIII-400 ; 408 p.) ; in-8, Nombre total de vues : 424";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30543068d'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30543068d']'';Bibliothèque nationale de France, département Littérature et art, Z-29738;Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;9850;2017-10-01 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
52a908cad85a451eb37afbc7e8000b58;3950;"Je me ménageais donc imperceptiblement l'avantage d'avoir des sacrifices à lui faire ; et , en lui parlant de la vie que je menais dans le monde , je lui faisais entendre , sans affectation , que le temps où j'étais chez elle j'aurais pu le passer fort doucement ailleurs . C'est ainsi que, durant dix ans que j'ai été son locataire, sans lui inspirer une amitié bien tendre, je n'ai jamais perdu son estime ni ses bontés; et, jusqu'à l'accident de sa";paralysie;", je ne cessai jamais d'être du nombre des gens de lettres ses convives et ses amis. IL faut tout dire cependant ; il manquait à la société de madame Geoffrin l'un des agréments dont je faisais le plus de cas , la liberté de la pensée .";c;Marmontel_Mémoires;ark__12148_bpt6k6241762m;https://gallica.bnf.fr/ark:/12148/bpt6k6241762m;Mémoires ;Marmontel, Jean-François (1723-1799);Firmin Didot frères (Paris);1846;"1 vol. (XI-446 p.) ; in-16, Nombre total de vues : 472";français;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb17883642g', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30887870g'];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-L45-24 (5);"''Mémoires (français), ''''Collection : Bibliothèque des mémoires relatifs à lhistoire de France, pendant le 18e siècle ; 5'''', ''''Collection : Bibliothèque des mémoires relatifs à lhistoire de France, pendant le 18e siècle ; 5'''', Contient une table des matières, Avec mode texte''";bnf.fr;840;80;monographie;99960;2012-07-23 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
52a908cad85a451eb37afbc7e8000b58;7077;'' Ah ! me dit-il, l'organe de la vue est;paralysé;"; le dépôt est formé dans le cerveau; il n'ya plus de remède. '' Et , en disant ces mots , le bon vieillard pleurait ; il ressentait le coup qu'il portait à l'âme d'un père .";c;Marmontel_Mémoires;ark__12148_bpt6k6241762m;https://gallica.bnf.fr/ark:/12148/bpt6k6241762m;Mémoires ;Marmontel, Jean-François (1723-1799);Firmin Didot frères (Paris);1846;"1 vol. (XI-446 p.) ; in-16, Nombre total de vues : 472";français;['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb17883642g', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30887870g'];Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-L45-24 (5);"''Mémoires (français), ''''Collection : Bibliothèque des mémoires relatifs à lhistoire de France, pendant le 18e siècle ; 5'''', ''''Collection : Bibliothèque des mémoires relatifs à lhistoire de France, pendant le 18e siècle ; 5'''', Contient une table des matières, Avec mode texte''";bnf.fr;840;80;monographie;99960;2012-07-23 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
54b21928a95e49f49947e8bfc4c895bb;881;Gagner la médaille en expliquant comment la cervelle du pauvre Bertrand a pu , tout à coup , se fendre en deux , juste par la moitié , et produne dans sa tête une mémoire si heureuse sur certains faits , si malheureuse sur certains autres ? Comment le grand cousin Bertranda pu devenir toutà coup;paralytique d'un côté de l'esprit, et d'une façon si curieuse pour les amateurs, que la partie de sa mémoire qui charge Marin est paralysée;sans ressource, pendant que toute la partie qui le décharge est saine, entière, et d'un brillant si cristallin, que les plus petits détails s'y peignent comme dans un fidèle miroir. '' Ce sont là , mon cher Bertrand , les petites remarques qui m'ont fait dire dans mon Supplément : '' N'est-ce pas par faiblesse que ce pauvre Dairolles , qui ne veut pas être nommé Bertrand , a etc .;c;Beaumarchais_Mémoires de Beaumarchais dans l'Affaire;ark__12148_bpt6k5452641z;https://gallica.bnf.fr/ark:/12148/bpt6k5452641z;''Mémoires de Beaumarchais dans l'Affaire Goezman (Nouvelle édition collationnée avec le plus grand soin sur les éditions originales et précédée d'une appréciation tirée des ''''Causeries du lundi'''')'';Beaumarchais, Pierre-Augustin Caron de (1732-1799), Sainte-Beuve, Charles-Augustin (1804-1869);(Paris);1878;"1 vol. (XVI-411 p.) ; in-18, Nombre total de vues : 438";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb300727305;Bibliothèque nationale de France, département Droit, économie, politique, 8-F-624;''Comprend : Appréciation tirée des ''''Causeries du lundi'''', Avec mode texte'';bnf.fr;340;30;monographie;97110;2008-11-04 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
5864fa8787fc4be897780fe15aeac6d2;3338;Déjà son séjour au col du Géant avait porté une atteinte profonde à sa constitution , toute robuste qu'elle était . Ses forces dès lors allèrent en s'affaiblissant, et la;paralysie;"finit par avoir raison de cette noble et forte intelligence. Lorsqu'en 1799 , le Premier Consul passa à Genève se rendant à l'armée d'Italie , il logea dans l'hôtel de Saussure ; mais le maître qui l'avait illustré n'y était plus .";c;Sayous_Le dix-huitième siècle à l'étranger;ark__12148_bpt6k96917771;https://gallica.bnf.fr/ark:/12148/bpt6k96917771;Le dix-huitième siècle à l'étranger : histoire de la littérature française dans les divers pays de l'Europe, depuis la mort de Louis XIV jusqu'à la Révolution française. Tome 1 ;Sayous, André (1808-1870), Voltaire (1694-1778);Amyot (Paris);1861;"2 vol. (VIII-470, 534 p.) ; in-8, Nombre total de vues : 492";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31307544q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31307544q']'';Bibliothèque nationale de France, département Littérature et art, Z-59771;Comprend : Lettres à Théodore Tronchin, 2 août 1755, 22 juin 1764 et un billet non daté., Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;98930;2016-06-19 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
5864fa8787fc4be897780fe15aeac6d2;354;Nous ne reviendrons pas sur les qualités de ce rare critique , dont nous nous sommes beaucoup occupé ailleurs2 . Remarquons seulement, comme un dernier traità ajouterà son éloge, que ce greffier général des lettres savantes et de la philosophie de son temps s'acquitta de ses fonctions jusqu'à la fin avec une conscience et une attention que l'âgen 'affaiblit point, jusqu'au moment où la plume tomba de sa main;paralysée;, et où il ne resta rien de cet esprit actif que le souvenir machinal des habitudes du journaliste3. Mais déjà une génération plus jeune s'était présentée 1 .;c;Sayous_Le dix-huitième siècle à l'étranger;ark__12148_bpt6k96917771;https://gallica.bnf.fr/ark:/12148/bpt6k96917771;Le dix-huitième siècle à l'étranger : histoire de la littérature française dans les divers pays de l'Europe, depuis la mort de Louis XIV jusqu'à la Révolution française. Tome 1 ;Sayous, André (1808-1870), Voltaire (1694-1778);Amyot (Paris);1861;"2 vol. (VIII-470, 534 p.) ; in-8, Nombre total de vues : 492";français;''[''''Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb31307544q'''', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31307544q']'';Bibliothèque nationale de France, département Littérature et art, Z-59771;Comprend : Lettres à Théodore Tronchin, 2 août 1755, 22 juin 1764 et un billet non daté., Contient une table des matières, Avec mode texte;bnf.fr;800;80;monographie;98930;2016-06-19 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
5ab415b7cfe34c7a90f6814e402bdd71;71;"A tenté de mettre le feu à la porte de sa prison . '' Ce fut, ensuite, une longue inspection de cachots: le cachot du Masque de Fer, celui del'' abbé Faria;d'' autres encore, bas, ténébreux, glacés, qui nous secouaientd'' horreur, nous";paralysaient;d'' émotion,à la pensée que des êtres vivants avaient été enterrés là. Nous pénétrons enfin dans un souterrain plus profond , plus affreux encore ( pie tous les autres .;f;Brulat_Pour tous les yeux :;ark__12148_bpt6k931701c;https://gallica.bnf.fr/ark:/12148/bpt6k931701c;Pour tous les yeux : attrayante et saine littérature à lire et à relire;Brulat, Paul (1866-1940), Boyer-Rebiab, Louis (1874-19..), Voltaire (1694-1778), Musset, Alfred de (1810-1857);(Paris);1907;"16 p. ; in-16, Nombre total de vues : 20";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31881190v;Bibliothèque nationale de France, département Littérature et art, 8-Z-6399;"''Collection : Collection Paul Brulat et Boyer-Rebiab, Collection : Collection Paul Brulat et Boyer-Rebiab, ''''Comprend : Un prisonnier au château dIf ; Fernanda ; Athéisme ; Lucie'''', Avec mode texte''";bnf.fr;840;80;monographie;87720;2016-05-09 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
5bd8e06f3d2245b59d1968d6d11d2c0b;401;Mettriez-vous la main dans un sac contenant neuf boules blanches et une — 69 — noire , à la condition que si vous tiriez la noire , vous seriez mis à mort ? Que signifie alors l'objection, puisque vous n'irez jamais de gaieté de coeur vous mettre dans une telle position que vous auriez une chance sur dix de vous tuer en tombant, ou de vous noyer en longeant un canal, ou d'être brûlé vif, ou d'être emporté par la première épidémie, ou de finir par le suicide ou la;paralysie;? '' 11 résulte d'une communication de M .;cf;Champroux_Le vrai moyen de vivre;ark__12148_bpt6k54968855;https://gallica.bnf.fr/ark:/12148/bpt6k54968855;Le vrai moyen de vivre longtemps ;Champroux, Stan.. , Florian, Jean-Pierre Claris de (1755-1794);E. Dentu (Paris);1885;"1 vol. (462 p.) ; in-8, Nombre total de vues : 472";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30219530d;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-6561;Comprend : La mort, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;97390;2009-05-18 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
5bd8e06f3d2245b59d1968d6d11d2c0b;550;) Parmi les descendants des alcoolisés , les uns apportent en naissant des facultés intellectuelles très bornées et les tendances alcooliques de leurs parents , sans qu'on puisse retrouver en eux les caractères d'une dégénérescence pli3rsique très prononcée . S'ils sont abandonnesà eux-mêmes, ils suivront presque fatalement la pente sur laquelle ils sont placés dès leur naissance, et tomberont dans une dégradation progrès- -- 89— sive qni nhoutirnà la;paralysie;"ouà la folie. D'autres ne se développent intellectuellement que jusqu'à un certoin âge ; alors survient pour eux un arrêt de développement , à partir duquel commence une période de décadence qui aboutit à l'idiotisme .";c;Champroux_Le vrai moyen de vivre;ark__12148_bpt6k54968855;https://gallica.bnf.fr/ark:/12148/bpt6k54968855;Le vrai moyen de vivre longtemps ;Champroux, Stan.. , Florian, Jean-Pierre Claris de (1755-1794);E. Dentu (Paris);1885;"1 vol. (462 p.) ; in-8, Nombre total de vues : 472";français;Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30219530d;Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-6561;Comprend : La mort, Contient une table des matières, Avec mode texte;bnf.fr;840;80;monographie;97390;2009-05-18 00:00:00;[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]
